,ID,Title,Source Title,Source Link,Final Registration,Modification Reason,Domain,Date,Head,Body,Useful,Fact
1151,K2,'주체적인' 여성은 성폭력을 안 당한다?,"안희정 첫 공판…檢 “덫 놓은 사냥꾼” vs 安측 “피해자, 주체적 여성”",http://www.kukinews.com/news/article.html?no=562638,2018.07.25 17:26,,www_kukinews_com,2018-07-02,"안희정 첫 공판…檢 “덫 놓은 사냥꾼” vs 安측 “피해자, 주체적 여성”","서울서부지법 형사합의11부(부장판사 조병구)는 2일 오전 11시 피감독자 간음·업무상 위력 등에 의한 추행·강제추행 혐의로 기소된 안 전 지사의 1차 공판기일을 진행했다.
수행비서를 성폭행한 혐의를 받는 안희정 전 충남지사의 첫 공판이 열렸다.
검찰은 “차기 대권 주자로 거론된 피고인은 막강한 지위와 권력, 정치·사회적 영향력을 이용했다”면서 “극도로 비대칭적인 지위와 영향력을 악용했다”고 지적했다.",1,0
1152,K8,北 대동강 맥주 수입 재개된다?,[WIKI 단독] 북한 '대동강맥주' 남한에 수입된다,http://www.wikileaks-kr.org/news/articleView.html?idxno=26248,2018.07.04 14:18,,www_wikileaks-kr_org,2018.06.25,[WIKI 단독] 북한 '대동강맥주' 남한에 수입된다,"북한이 자랑하는 '대동강맥주'가 조만간 남한으로 수입, 시판된다.
현재 남한기업과 '가계약'된 상태로, 대북 경제협력을 제한하는 '5.24조치'가 해제되면 즉시 도입될 전망이다.
그에 따르면, 국내 모 기업은 이미 대동강맥주 수입을 위한 가계약이 북한측과 이뤄진 상태다.",1,0
1153,K13,"""민선 6기 경기도는 채무제로""",(참고자료)  5월 15일 일부언론에 보도된 남경필의 ‘채무제로 선언’은 새빨간 거짓말”이란 기사에 대해 다음과 같이 설명합니다.,http://gnews.gg.go.kr/briefing/brief_gongbo_view.asp?BS_CODE=S017&page=16&period_1=&period_2=&search=1&keyword=&subject_Code=BO01&number=37240&LIST4PAGE=10,2018.06.08 16:33,,gnews_gg_go_kr,2018.05.15,(참고자료) 5월 15일 일부언론에 보도된 남경필의 ‘채무제로 선언’은 새빨간 거짓말”이란 기사에 대해 다음과 같이 설명합니다.,"○ 따라서 경기도 민선6기 채무제로 선언은 실질적인 의미에서 채무제로를 실현한 것임.
- 이러한 의미에서 법상 발행주체의 의지와 상관없이 생길 수밖에 없어 전국 17개 광역 시·도는 지역개발채권·도시철도채권 등을 예외 없이 가지고 있음
- 민선6기에 상환 기간이 도래하지 않은 5,063억원은 민선7기 이후에 재정여건에 따라 상환할 계획임.",1,0
1154,K15,"""민간인 희생자 추모공원, 주민 의견 수렴 안 했다""",300억 국책사업 선정됐는데 '반대'한다는 한국당 후보,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002439628,2018.06.01 16:16,오타 수정,www_ohmynews_com,18.05.29,300억 국책사업 선정됐는데 '반대'한다는 한국당 후보,"대전 동구청장 선거에 나선 자유한국당 성선제 후보가 300억 원 규모의 국책사업에서 동구가 선정된 것에 반대입장을 피력해 주목을 끌고 있다.
성 후보가 기자들에게 알린 문자메시지 내용은 '한국전쟁 당시 대전형무소 정치범 및 국민보도연맹원 등 희생자 전국단위 위령시설 산내 골령골 조성 결사반대'다.
성 후보는 29일 오후 자유한국당 대전시당에서 기자회견을 열었다.",1,0
1155,K30,"한국GM의 부실, GM 본사의 '먹튀' 탓?",링크(제목없음),http://www.tbs.seoul.kr/news/bunya.do?method=daum_html2&typ_800=9&seq_800=10265931,2018.04.20 15:26,,www_tbs_seoul_kr,2018-02-19,"""GM본사 군산공장 폐쇄 결정…수용 못 한다!""- 이복남 부지부장 (금속노조 한국GM지부)","- 이복남 부지부장 (금속노조 한국GM지부)
그래서 그 전환된 이유에 대해서 노동조합에서 회사 측에 자료를 제시를 요청을 했고 내용 설명을 요청을 했는데.
적자가 너무 많아서 경영이 어려워서 미국 본사에서 철수한다는 얘기가 나오자마자 언론을 통해 무슨 얘기가 나왔냐면 ‘그 적자가 사실은 미국본사에서 이윤을 다 가져가서 그런 거다.",1대1 인터뷰,0
1156,K32,"""삼성 '백혈병' 관련 작업환경보고서가 '핵심기밀'"" ","삼성디스플레이도 산업부에 SOS…""작업환경보고서 '핵심기밀' 판단해 달라""",http://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008539321,2018.04.12 18:05,띄어쓰기 수정,m_news_naver_com,2018.04.12,"삼성디스플레이도 산업부에 SOS…""작업환경보고서 '핵심기밀' 판단해 달라""","삼성디스플레이 관계자는 12일 ""충남 탕정 LCD 패널 공장의 작업환경 측정보고서가 그대로 일반에 공개될 경우 영업기밀에 해당하는 핵심 공정 노하우가 유출될 우려가 있다""며 ""조만간 산업통상자원부에 이 내용이 국가핵심기술에 해당하는지 판단을 요청할 계획""이라고 말했다.
삼성 측은 보고서가 반도체 라인, 공정 배치 순서 등을 담고 있는 기밀 내용이라 공개시 기술유출 우려가 있는 국가핵심기술이라는 입장이다.
앞서 삼성전자도 지난 달 26일 산업부에 충남 아산 온양 반도체 공장의 작업환경 측정 보고서 내용이 ‘국가핵심기술’에 해당하는지 확인해 달라고 최근 산업부에 요청했다.",1,0
1157,K34,임대주택 들어오면 주변 집값 떨어진다?,"'청년주택=빈민아파트'라던 주민들, ""그래도 임대주택 안돼""",http://www.ohmynews.com/NWS_Web/view/at_pg.aspx?CNTN_CD=A0002424377,2018.04.16 11:17,,www_ohmynews_com,18.04.14,"청년주택=빈민아파트'라던 주민들, ""그래도 임대주택 안돼""","지난 11일 서울 영등포구 당산동2가 모 아파트, 이 아파트는 최근 내부 게시판에 청년주택을 '빈민 아파트'라고 표현해 물의를 빚은 아파트다.
빈민 아파트 표현 뺀 아파트 주민 비대위, ""재산권 침해하는 청년주택은 반대""
'빈민아파트'라는 표현은 뺐지만, 비대위는 임대주택 반대 입장을 분명히 했다.",1,0
1158,K36,"""‘동일노동 동일임금’은 칼 마르크스가 주장한 사회주의적 노동가치론에 기초하고 있는 것”","문대통령 개헌안, 현행 헌법과 직접 비교해보니 - 뉴스톱",http://www.newstof.com/news/articleView.html?idxno=636,2018.04.12 14:18,,www_newstof_com,2018.03.23,"문대통령 개헌안, 현행 헌법과 직접 비교해보니","문재인 대통령이 오는 26일 발의할 헌법 개정안 전문(全文)이 22일 공개됐다.
이번 개헌안에는 ▲국민주권 ▲기본권 강화 ▲지방분권 강화 ▲견제와 균형 ▲민생개헌이란 5대 원칙을 바탕으로 다양한 기본권이 추가됐다.
개헌안은 10장, 137개조, 9개 부칙으로 구성됐다.",1,0
1159,K43,"""이명박 전 대통령 전 재산 사회 환원해 변호인 구하기도 어렵다""","검찰조사 D-1, MB측 ""전 재산 환원해 변호사 선임도 어려워""",http://www.ohmynews.com/NWS_Web/view/at_pg.aspx?CNTN_CD=A0002413485,2018.03.17 07:51,근거자료 추가,www_ohmynews_com,18.03.13,"검찰조사 D-1, MB측 ""전 재산 환원해 변호사 선임도 어려워""","검찰 소환을 하루 앞둔 이명박 전 대통령은 검찰과 치열한 법리 다툼을 앞두고 변호인과 최종 점검에 들어갔다.
110억 원대 뇌물 수수 등 혐의는 여전히 전면 부인하는 입장이다.
이 전 대통령 측 김효재 전 청와대 정무수석은 13일 오전 11시 3분께 서울 대치동 사무실 앞에서 취재진과 만나 이 같이 밝혔다.",1,0
1160,K49,김아랑 선수 헬멧의 세월호 추모 리본은 IOC 헌장 위반,"김아랑 '노란리본' 비난한 김세의 기자, 이건 어떤가",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002406333,2018.02.20 16:32,,www_ohmynews_com,18.02.19,"김아랑 '노란리본' 비난한 김세의 기자, 이건 어떤가","MBC 김세의 기자가 쇼트트랙 김아랑 선수의 헬멧에 부착된 '노란 리본'을 비난했습니다.
지난 18일 김 기자는 자신의 페이스북에 ""김아랑 선수에게 묻고 싶다""라며 ""세월호 리본의 의미가 세월호 침몰에 대한 추모인가, 박근혜 정부의 책임도 함께 묻기 위함인가""라는 내용의 글을 올렸습니다.
극우커뮤니티 '일간베스트'(일베)를 옹호한 바 있는 김세의 기자는 2017년에도 프로야구 이대호 선수의 글러브에 부착된 '노란리본'을 가리켜 ""정치적 표현""이라며 ""스포츠 현장에서 정치적 표현은 바람직한가""라는 글을 올린 바 있습니다.",1,0
1161,K50,"미국의 철강 통상압력, 외교실책 탓인가","한국당 ""미국의 통상압력은 文정부의 친북-친중 외교 때문""",http://www.viewsnnews.com/article?q=154391,2018.02.20 15:06,,www_viewsnnews_com,2018-02-19,"한국당 ""미국의 통상압력은 文정부의 친북-친중 외교 때문""","자유한국당은 19일 미국의 전방위 무역보복과 관련, ""친북(親北), 친중(親中)으로 치우친 대한민국의 ‘쏠림 외교’가 낳은 나비효과인 것을 국민 누구나 다 알고 있는데, 정부와 여당이 애써 외면하고 있는 것은 아닌지 걱정스럽다""고 공세를 폈다.
김성원 한국당 원내대변인은 이날 브리핑을 통해 ""한미 FTA 재협상, 한국 기계 부품에 최대 45% 관세 부과, 세탁기 등에 대한 세이프가드(긴급 수입 제한 조치) 발동, TV에 대한 보복관세 예고, 반도체와 자동차 등 대미 수출품에 대한 제재 검토, 한국 GM 철수 문제에 이어 이번엔 철강 관세 폭탄을 예고했다.
최저임금, 부동산 문제 등 실물경제가 악화일로에 있는데, 대외 경제환경까지 최악으로 간다면 대한민국 경제는 파탄날 것""이라고 목소리를 높였다.",1,0
1162,K52,"""이명박때 자살 당하거나 사라진 사람들""?","[주간현대] 그알로 관심집중, ‘이명박근혜’ 의문사 총정리",http://www.hyundaenews.com/sub_read.html?uid=25972,2018.02.05 15:30,오타 수정,www_hyundaenews_com,2016/12/18,"
그알로 관심집중, ‘이명박근혜’ 의문사 총정리","[주간현대=김범준 기자] SBS의 시사탐사보도 프로그램 ‘그것이 알고싶다’에서 지난 2012년 18대 대선 정국서 의문사한 박용철-박용수의 사망 사건인 ‘박근혜 5촌조카 사망사건’에 대해 다뤘다.
이와 더불어 이명박 전 대통령 정권 당시 발생한 각종 사망 사고도 덩달아 재조명 받고 있다.
문제는 박근혜 대통령 주변의 의문사 또는 급사 사고가 한 두가지가 아니였다는 점이다.",1,0
1163,K54,최저임금 인상하면 실업률 높아지나,"국민의당, ""최저임금 인상 역효과 많다"" 정부에 날 세워 - KNS뉴스통신",http://www.kns.tv/news/articleView.html?idxno=364332,2018.02.02 16:39,오탈자 수정,www_kns_tv,2017.10.18,"국민의당, ""최저임금 인상 역효과 많다"" 정부에 날 세워","[KNS뉴스통신=박정민 기자] 국민의당이 민주당의 최저임금 인상안에 대해 최저임금을 인상했을 경우 실업률이 증가하고 근로자의 임금은 오히려 감소한다며 정부의 임금 인상안에 대해 날을 세웠다.
국민의당은 18일 국회에서 열린 최고위원회의에서 이용호 정책위의장 브리핑을 통해 ""우리나라의 자영업자 비율은 2015년 기준 25.9%, 2016년 기준 557만명이고 일본은 16.9%, 독일은 10.8%, 국가 부도 사태가 났었던 그리스는 35.2%로 나타났다""며 ""이같은 사실은 높은 자영업자 비율은 급격한 최저 임금 인상 시 여파가 클 수 있다는 점을 보여주고 있다""고 말했다.
안철수 대표도 모두 발언을 통해 ""최저임금 감당하지 못하는 자영업자와 영세 기업이 많다""며 ""생색은 정부가 냈는데 영세업자 비정규 알바생 을과 을이 전쟁을 벌인다, 이는 불평등과 빈곤해소를 또다른 약자에게 넘기는 셈""이라고 밝혔다.",1,0
1164,K55,대학적립금은 청소노동자 임금으로 사용할 수 없다,개강 앞둔 대학가 청소노동자 갈등 확산..연대·홍대·동대 농성,http://v.media.daum.net/v/20180130145335142#none,2018.02.01 13:47,,v_media_daum_net,2018. 1. 30.,개강 앞둔 대학가 청소노동자 갈등 확산..연대·홍대·동대 농성,"(서울=연합뉴스) 황재하 이효석 기자 = 새해 들어 최저임금이 오르자 여러 대학에서 정규직 청소노동자를 줄이고 단기 아르바이트 등으로 대체하려 해 청소노동자들이 학교 건물을 점거하는 등 갈수록 거세게 반발하고 있다.
동국대학교 서울캠퍼스에서 청소노동자 70여명이 29일 오후부터 본관 로비에서 농성을 시작했다.
'동국대 청소노동자 인원충원문제 해결을 위한 동국인 모임' 학생들은 30일 오후 서울 중구 동국대 본관 앞에서 청소노동자들과 함께 기자회견을 열고 ""학교는 청소노동자 인원 감축을 즉각 철회하라""고 요구했다.",1,0
1165,K60,"""핵무기, 철두철미 美겨냥, 동족겨냥 아냐""","[팩트체커] 北리선권 핵, 철두철미 美겨냥 동족겨냥 아냐",http://raythep.mk.co.kr/newsView.php?cc=270001&page=0&no=15670,2018.01.11 16:03,,raythep_mk_co_kr,입력 : 2018-01-11 15:57:09   수정 : 2018-04-30 16:16:03,"[팩트체커] 北리선권 ""핵, 철두철미 美겨냥 동족겨냥 아냐""","Q: 북한의 리선권 조국평화통일위원회 위원장이 지난 9일 남북회담 현장에서 ""남측 언론에서 고위급 회담에서 비핵화 문제가 논의된다는 얼토당토않은 얘기가 있다""며 ""우리가 보유한 원자탄·수소탄·대륙간탄도로켓을 비롯한 모든 최첨단 전략무기는 철두철미 미국을 겨냥한 것""이라고 말했습니다.
과연 북한의 핵이 미국만을 겨냥한 것이라는 리선권의 주장은 어디까지가 사실일까요?
A: 북한의 핵무기가 남한을 노린 무기체계가 아니라는 건 북한의 주장 입장입니다.",1,0
1166,K70,"홍준표 ""수행비서 통신자료 조회는 문재인 정부의 정치 사찰""","홍준표 ""군·검찰·경찰이 수행비서 통신조회"", '정치사찰' 주장",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002366208,2017.10.09 18:35,,www_ohmynews_com,17.10.09 11:11l최종 업데이트 17.10.09 11:53,"홍준표 ""군·검찰·경찰이 수행비서 통신조회"", '정치사찰' 주장","홍준표 자유한국당 대표가 최근 자신의 수행비서 휴대폰에 대한 군·검찰·경찰 등 수사기관의 통신자료 조회가 있었다며 문재인 정부의 정치사찰 의혹을 제기했다.
자신이 주로 사용하는 수행비서의 통신자료를 조회한 것은 자신을 겨냥한 정치사찰이라는 주장이다.
그는 9일 오전 여의도 당사에서 열린 최고위원회의에서 ""한 달 전인가, 나는 전화기를 사용하지 않으니까, 내 수행비서 전화기만 군·검찰·경찰 등 한 다섯 군데에서 통신조회를 했다""면서 이 같이 주장했다.",1,0
1167,K75,"“성 소수자를 인정하게 되면 근친상간, 소아성애, 시체성애, 수간까지 비화될 것”","<팩트체크>“성소수자 인정하면 근친상간, 수간 비화” - 뉴스톱",http://www.newstof.com/news/articleView.html?idxno=310,2017.09.15 15:29,,www_newstof_com,기사승인 2017.09.15 00:07,"<팩트체크>“성소수자 인정하면 근친상간, 수간 비화”","이 날 이 의원은 김 후보자의 동성애 관련 입장을 묻는 도중, “군대 내 항문성교를 처벌하는 부분을 삭제하는 것은 말이 안 되는 거다.
군 동성애는 있을 수 없다”며, “전 세계 에이즈 감염률이 감소하고 있는데 유독 우리나라, 특히 청소년과 청년층에서 놀라울 정도로 폭증하고 있다”고 말했다.
이어 “우리나라 미래세대가 국가인권위원회의 동성애 옹호 조장 활동 및 동성애 보호법에 의해 불치병에 감염돼 신음하는 참혹한 현실은 성적지향이 결코 법으로 보호해서는 안 된다는 것을 여실히 증명한다고 생각한다”고 덧붙였다.",1,0
1168,K77,"文·여당 ""탈원전은 세계적 추세"" 사실은?",[레이더P 팩트체커] 文·여당 탈원전은 세계적 추세,http://raythep.mk.co.kr/newsView.php?cc=270001&page=0&no=14134,2017.07.14 17:28,,raythep_mk_co_kr,입력 : 2017-07-14 16:48:06   수정 : 2018-04-30 16:26:36,"[레이더P 팩트체커] 文·여당 ""탈원전은 세계적 추세""","정부와 여당은 '안전과 환경을 위한 선택'으로 보수 야권은 '대책 없는 독단적 결정'으로 규정하고 있는데요.
Q: 문재인정부의 탈원전 정책이 정치권 이슈로 부상했습니다.
이 가운데 정부와 여당은 탈원전이 세계적 추세라는 근거도 내세우고 있습니다.",1,0
1169,K78,‘100원택시` 총리후보자 아이디어였나,[레이더P 팩트체커] ‘100원택시` 총리후보자 아이디어였나,http://raythep.mk.co.kr/newsView.php?cc=270001&page=0&no=13557,2017.05.16 16:03,링크 수정,raythep_mk_co_kr,입력 : 2017-05-15 14:56:48   수정 : 2018-04-30 16:30:29,[레이더P 팩트체커] ‘100원택시` 총리후보자 아이디어였나,"Q: 문재인 대통령은 대선일(5월 9일) 전 정책 발표 간담회 자리에서 '100원 택시'를 전국으로 확대하겠다는 뜻을 밝힌 바 있습니다.
이낙연 국무총리 후보자 역시 총리 지명 다음날인 11일 기자들과 만나 ""저의 대표적 공약인 100원 택시가 대선 공약으로 채택된 적이 있다""고 다시 한번 강조했습니다.
우리 전라남도에서 이낙연 지사님이 먼저 아이디어를 내서 실시하고 있는데, 정말 지역의 어르신들이 아주 좋아한다""며 ""농산어촌에서 100원만 내면 원하는 곳까지 갈 수 있는 제도를 전국으로 확대하겠다""고 말했습니다.",1,0
1170,K81,"洪 ""한국, 비정규직 더 많고 직원 해고하기 세계에서 가장 어려워""","洪 한국,비정규직 더 많고, 세계에서 해고하기 가장 어려워",http://raythep.mk.co.kr/newsView.php?M1=_1st&cc=210002&page=0&no=13299,2017.04.19 18:43,,raythep_mk_co_kr,입력 : 2017-04-19 14:16:58   수정 : 2017-04-20 16:04:13,"洪 ""한국,비정규직 더 많고, 세계에서 해고하기 가장 어려워""","그런데 비정규직·정규직 차별을 해소하려면 기업이 정규직을 많이 채용해야 한다""고 말했습니다.
Q: 홍준표 자유한국당 대선후보는 지난 13일 열린 대통령 후보 초청토론회에서 ""(우리나라는) 비정규직이 정규직보다 많다.
그의 말처럼 한국은 비정규직보다 정규직이 많고, 전 세계적으로 해고가 가장 어려운 나라인가요?",1,0
1171,K84,스모그 프리 타워가 주변 미세먼지를 60% 정화한다는 주장.,"안 스모그 프리 타워, 주변 미세먼지 60% 정화",http://raythep.mk.co.kr/newsView.php?cc=270001&page=0&no=13239,2017.04.13 15:55,,raythep_mk_co_kr,입력 : 2017-04-13 15:30:19   수정 : 2017-04-16 13:03:19,"안 ""스모그 프리 타워, 주변 미세먼지 60% 정화""","이 자리에서 안 후보는 ""마스크 없는 봄날을 위한 제안을 하겠다""며 미세먼지 6대 공약을 발표했는데, 이날 주목을 받은 공약은 중국 베이징에 설치된 스모그 프리 타워(Smog free Tower)를 국내에 도입하겠다는 약속이었습니다.
그런데 이후 스모그 프리 타워의 실효성 논란이 불거졌습니다.
Q: 안철수 국민의당 대선후보가 지난 8일 '환경이 안보다'라는 주제로 미세먼지 대책 간담회를 가졌습니다.",1,0
1172,K90,우리나라에서 대기업 기준은 300인 이상이다,"KDI ""임금·복지 충족…청년 근로자 위한 대기업 일자리 늘려야""(2024.02.27. 데일리안)",https://www.dailian.co.kr/news/view/1333006,2024.03.10 16:13,비문 수정,www_dailian_co_kr,입력 2024.02.27 12:00 수정 2024.02.27 12:23,KDI “임금·복지 충족…청년 근로자 위한 대기업 일자리 늘려야”,"고학력 인구가 늘어나면서 청년들은 일자리 선택 시 임금, 복지, 기업 문화 등을 고려하는 경향이 커지고 있다.
청년들의 선호도에 비해 대기업 일자리가 부족하다는 지적이 일고 있다.
27일 국책연구기관인 한국개발연구원(KDI)은 “저출산, 여성 고용, 입시 경쟁, 약해진 계층 사다리, 일자리 수도권 집중화 등이 대기업 일자리 부족과 연관된다”고 분석했다.",1,0
1173,K96,음주 측정 거부가 음주 운전에 적발되는 것보다 형량이 낮다,[인터넷 와글와글]'음주 측정 거부' 40대 가수는 UN 김정훈(24.01.09),https://m.mbn.co.kr/news/4993082,2024.01.12 19:52,링크 수정,m_mbn_co_kr,입력 2024-01-09 09:02  | 수정 2024-01-09 09:20,[인터넷 와글와글]'음주 측정 거부' 40대 가수는 UN 김정훈,"40대 가수 겸 배우인 남성이 교통사고를 낸 뒤 음주측정을 거부한 혐의로 입건된 사실이 알려진 가운데, 해당 인물이 그룹 UN 출신 김정훈 씨인 것으로 밝혀졌습니다.
한편 김 씨는 지난 2011년 7월에도 음주운전으로 입건돼 면허가 취소된 바 있습니다.
사고 당일 김 씨를 임의동행해 조사한 경찰은 조만간 김 씨를 다시 불러 사건 경위 등을 확인할 예정입니다.",1,0
1174,L4,"현금 모양을 본떠 만든 홍보물 현행법상 문제없다
","해당 이슈 관련 언론 보도(한국일보 ""가짜 5만원 지폐로 나물 8000원 구입하고 돈 거슬러간 60대 덜미"")",https://n.news.naver.com/mnews/article/comment/469/0000770254?sid=102,2023.12.01 14:24,,n_news_naver_com,입력2023.11.14. 오후 5:43  수정2023.11.14. 오후 6:36,가짜 5만원 지폐로 나물 8000원 구입하고 돈 거슬러간 60대 덜미,"대구 성서경찰서는 14일 위조된 5만 원권을 내고 물품을 구매한 혐의(사기)로 60대 후반 여성 A씨를 불구속 입건했다.
A씨는 지난달 30일 대구 달서구 감삼동 서남시장에서 70대 노점 상인에게서 나물 8,000원어치를 사면서 가짜 5만 원권 지폐를 건넨 뒤 거스름돈 4만2,000원을 받아 간 혐의를 받고 있다.
앞뒤로 신사임당이 복사된 5만 원권 가짜 지폐로 전통시장에서 물건을 구입한 60대 여성이 경찰에 붙잡혔다.",1,0
1175,L6,"액상형 대마는 합법이다
","해당 이슈 관련 언론 보도(JTBC, ""액상형 대마는 완전히 합법…홍대 이어 건대서도 '마약 광고'"")",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12149248,2023.11.03 16:49,근거 자료 링크 수정,news_jtbc_co_kr,입력 2023-10-23 20:34,"""액상형 대마는 완전히 합법""…홍대 이어 건대서도 '마약 광고'","[앵커]
전단지를 모두 회수하고 경찰에도 신고했습니다.
QR코드까지 넣어놓고 합법이라는 문구도 있었는데요.",1,0
1176,L10,"평생 투입된 시간당 소득, 개원 의사가 7급 공무원보다 적다 ","데일리메디, 특별기고 '의사 소득이 7급 공무원보다 적은 이유'",https://www.dailymedi.com/news/news_view.php?wr_id=852257,2023.10.27 16:41,오탈자 수정,www_dailymedi_com,2020.01.29 16:30,의사 소득이 7급 공무원보다 적은 이유,"대체적으로 정부는 의사들이 반대하는 정책을 고수할 때 ‘의사의 높은 수익’에 대한 주장들로 여론몰이를 했다.
더불어 일부 언론들에 의해 확대 재생산된 반(反)의사 여론을 발판삼아 정책을 추진해 나갔다.
이런 측면에서 바라보면 변호사, 의사 등의 전문직 소득 역시 경제적 지대로 보는 게 합당하다.",1,0
1177,L11,한국 경제는 세계에서 대외의존도가 가장 높다,윤석열 대통령의 국무회의 모두발언(2023.10.10),https://www.president.go.kr/president/speeches/Z6dLwfsv,2023.10.24 14:26,,www_president_go_kr,2023.10.10,"""정부는 긴장의 끈을 놓지 않고 민생 어려움이 가중되지 않도록 전력 다해야""","이스라엘에 대한 수천 발의 로켓포 공격이 지금 전면전으로 치닫고 있습니다.
이스라엘-팔레스타인 사태가
동절기 대비 에너지 취약계층 지원도",1,0
1178,L12,하마스가 납치한 이스라엘 어린이를 우리에 가뒀다,"천지일보, ‘팔레스타인 하마스, 이스라엘 군인 납치했다더니 민간인 어린이들 닭장에 가두고 ‘조롱’?… 박살 난 인권'",https://www.newscj.com/news/articleView.html?idxno=3070119,2023.10.13 17:28,요약문 수정,www_newscj_com,입력 2023.10.09 11:58 수정 2023.10.11 17:28,"팔레스타인 하마스, 이스라엘 군인 납치했다더니 민간인 어린이들 닭장에 가두고 ‘조롱’?… 갑론을박","이슬람 무장조직 하마스가 유대교 안식일인 7일 새벽 수천발에 달하는 대규모 미사일 공습과 함께 육지·해상·공중을 모두 이용, 이스라엘 군인뿐 아니라 어린이와 여성 등 민간인을 대상으로 무차별 살육전을 벌이면서다.
특히 하마스가 국제 인도법에 반하는 각종 범죄행위를 저질렀다는 정황이 나타나고 있다.
[천지일보=최혜인 기자] 화기애애했던 이스라엘 음악 축제장과 삶의 터전 곳곳이 돌연 살육과 인권유린의 현장으로 변했다.",1,0
1179,L13,한국에서 인구가 가장 많은 연령은 61년생이다,"제천 뉴스저널 "" 인구통계-국내 연령별 최대 인구는 58년 개띠가 아닌 61년 소띠-100세 이상은 약 9천명""",http://www.jnjl.kr/VIS_bbs/board.php?bo_table=s1_1&wr_id=6734,2023.10.06 17:31,,www_jnjl_kr,  작성일 : 2023-08-28 07:47 ,인구통계-국내 연령별 최대 인구는 58년 개띠가 아닌 61년 소띠-100세 이상은 약 9천명,"통계청이 지난 19일 발표한 인구통계에 따르면 올 7월 기준 국내 주민등록인구는 5138만 7133명으로 나타났다.
이 가운데 우리나라에서 인구가 가장 많은 연령대는 62세(1961년생 소띠)로 94만여명으로 나타났다.
한해 출생자수가 20만명대로 급감한 가운데 1961년,1969년,1971년생들이 90만명을 넘은 것은 시사하는 바가 크다.",1,0
1180,L17,재일조선인총연합회는 약간 다소 친북성향의 단체이다,9월 4일 SBS 라디오 ‘김태현의 정치쇼’,https://programs.sbs.co.kr/radio/lchshow/board/75383?cmd=view&page=1&board_no=418679,2023.09.08 18:12,,programs_sbs_co_kr,등록일2023.09.04 09:04,"[이너:뷰] 김병민 ""'조총련 참석' 윤미향 제명해야"" vs 장경태 ""여당 자위대 참석은?""","반면에 윤석열 대통령의 잇단 이념 발언을 놓고서는 야당에서는 극우, 뉴라이트 말만 듣고 국정을 운영한다 이런 비판이 나오고 있습니다.
여당에서는 진정한 땡깡단식이다 이런 험한 말이 나오기도 했습니다.
▷김태현 : 더불어민주당 이재명 대표의 단식이 주말을 지나서 5일 차로 접어들었습니다.",1대1인터뷰,0
1181,L20,현직 대통령의 노량진수산시장 방문은 윤석열 대통령이 처음이다,"尹 대통령, 노량진수산시장 찾아 상인 격려 및 오찬...현직 대통령 96년 만의 방문",https://www.president.go.kr/newsroom/briefing/fgAWTwXS,2023.09.02 07:24,근거자료 추가 및 링크 수정,www_president_go_kr,2023.08.31,"尹 대통령, 노량진수산시장 찾아 상인 격려 및 오찬...현직 대통령 96년 만의 방문","31, 목) 오전 서울을 대표하는 수산시장인 서울 노량진수산시장을 찾아 우리 수산물의 안전성을 점검하고, 우럭, 꽃게, 전어 등 우리 수산물을 직접 구매하면서 상인 등 관계자를 격려했습니다.
대통령의 서울 노량진수산시장 방문은 1927년 경성수산(현 노량진수산시장) 개장 이래로 96년 만에 처음입니다.
대통령은 차덕호 노량진수산시장 상인회장과 함께 꽃게, 대하, 장어, 오징어, 민어, 멍게 등 1층 활어패류 판매장을 둘러보며, 요즘 장사는 어떤지, 시장을 찾는 손님들이 많이 있는지 등을 물으며 시장 상인들과 이야기를 나눴습니다.",1,0
1182,L30,해외 선진국이 외국인 최저임금을 내국인과 달리 책정하고 있다,온라인 댓글 반응,https://n.news.naver.com/mnews/article/comment/015/0004853261?sid=101,2023.06.20 09:32,근거자료 링크 수정,n_news_naver_com,입력2023.06.07. 오후 2:11  수정2023.06.07. 오후 2:53,"""외국인 채용해도 청소는 못 시킨다니…"" 숙박업 규제 논란","내년도 최저임금 결정을 앞두고 노사 양측이 팽팽히 맞서고 있는 가운데 소상공인 업계 특히 숙박업과 외식업을 중심으로 업종별 차등화를 강하게 요구하고 있다.
정경재 한국숙박업중앙회장은 7일 서울 여의도 소상공인연합회에서 열린 중소벤처기업부와의 업계 정책나눔 간담회에서 이같은 주장을 제기했다.
""최저임금 지불 능력이 안 되는 숙박업 입장에선 업종별 차등화를 하고, 외국인 근로자를 고용할 수 있게 해줘야 합니다.",1,0
